Politician,Ticker,Annualized Percentage Profit,Purchase Transaction IDs,Sell Transaction IDs,Total Purchase Amount,Total Sell Amount,Last Save ID,Last Sale ID,Transaction ID,Reporting Gap
Daniel S. Goldman,AJINY,64.51966235094187,"[20003759144, 20003761216]",[20003766077],16000.0,32500.0,20003766077,20003766077,20003766077,34
Daniel S. Goldman,ALIZY,-7.6823918033522345,[20003762043],[20003766084],8000.0,75000.0,20003766084,20003766084,20003766084,34
Daniel S. Goldman,ALLY,-80.29174241401184,[20003759145],[20003762044],32500.0,32500.0,20003762044,20003762044,20003762044,42
Daniel S. Goldman,ALPMY,6.037973064862906,[20003761221],[20003766106],32500.0,32500.0,20003766106,20003766106,20003766106,34
Daniel S. Goldman,AMT,-24.33769047108874,[20003763199],[20003766092],32500.0,75000.0,20003766092,20003766092,20003766092,32
Daniel S. Goldman,ANET,30.33464297642564,"[20003759154, 20003763204]",[20003766100],16000.0,8000.0,20003766100,20003766100,20003766100,32
Daniel S. Goldman,AON,18.655500486635106,"[20003759150, 20003762055]",[20003766096],65000.0,32500.0,20003766096,20003766096,20003766096,34
Daniel S. Goldman,AONNY,35.6295805273737,[20003761214],[20003766073],8000.0,32500.0,20003766073,20003766073,20003766073,34
Daniel S. Goldman,APTV,-10.656707725800445,[20003759152],"[20003763203, 20003766097]",32500.0,40500.0,20003766097,20003766097,20003766097,30
Daniel S. Goldman,ARE,-54.55604580320675,[20003762042],[20003766081],75000.0,32500.0,20003766081,20003766081,20003766081,32
Daniel S. Goldman,ATLKY,35.7949823584578,[20003762059],[20003766110],8000.0,32500.0,20003766110,20003766110,20003766110,34
Daniel S. Goldman,ATUS,-44.78526686169696,[20003763193],[20003766086],8000.0,8000.0,20003766086,20003766086,20003766086,45
Daniel S. Goldman,AVB,32.04132042156183,[20003762061],[20003766112],32500.0,75000.0,20003766112,20003766112,20003766112,32
Daniel S. Goldman,BAYRY,-10.588203667330736,"[20003759160, 20003761224]","[20003762064, 20003766121]",40500.0,65000.0,20003766121,20003766121,20003766121,34
Daniel S. Goldman,BDNNY,-85.74640545483187,[20003762072],[20003766127],8000.0,32500.0,20003766127,20003766127,20003766127,34
Daniel S. Goldman,BMY,-44.67536995975982,[20003763211],[20003766132],75000.0,32500.0,20003766132,20003766132,20003766132,32
Daniel S. Goldman,BTI,-41.26483021186838,[20003761226],[20003766133],32500.0,75000.0,20003766133,20003766133,20003766133,34
Daniel S. Goldman,BXP,-22.114162257538943,[20003762073],[20003766128],32500.0,75000.0,20003766128,20003766128,20003766128,32
Daniel S. Goldman,CADE,-0.9357824093133841,[20003763212],[20003766138],8000.0,8000.0,20003766138,20003766138,20003766138,32
Daniel S. Goldman,CAG,-10.480870539868313,[20003759172],"[20003762095, 20003763230, 20003766168]",8000.0,24000.0,20003766168,20003766168,20003766168,32
Daniel S. Goldman,CB,-11.512117758304367,[20003763221],[20003766150],32500.0,32500.0,20003766150,20003766150,20003766150,32
Daniel S. Goldman,CCI,-51.482449768973524,[20003763233],[20003766171],75000.0,75000.0,20003766171,20003766171,20003766171,32
Daniel S. Goldman,CFG,-15.81148463186541,[20003763222],[20003766153],32500.0,32500.0,20003766153,20003766153,20003766153,32
Daniel S. Goldman,CHGCY,7.981602278607555,[20003761230],"[20003762088, 20003766151]",8000.0,40500.0,20003766151,20003766151,20003766151,34
Daniel S. Goldman,CHPT,-15.111289450559076,[20003763219],[20003766148],32500.0,32500.0,20003766148,20003766148,20003766148,32
Daniel S. Goldman,CHX,4.406739025429219,"[20003762085, 20003763218]",[20003766147],16000.0,8000.0,20003766147,20003766147,20003766147,45
Daniel S. Goldman,CJPRY,11.579974819867775,"[20003762083, 20003763217]",[20003766146],40500.0,32500.0,20003766146,20003766146,20003766146,34
Daniel S. Goldman,CLF,-26.464049617019718,[20003763224],[20003766155],8000.0,8000.0,20003766155,20003766155,20003766155,45
Daniel S. Goldman,CME,153.7190555201897,[20003759170],[20003761236],8000.0,3000000.0,20003761236,20003761236,20003761236,38
Daniel S. Goldman,CMSQY,8.387457282453989,[20003763229],[20003766167],8000.0,8000.0,20003766167,20003766167,20003766167,34
Daniel S. Goldman,CNC,-102.50909005993432,[20003759165],[20003762081],8000.0,8000.0,20003762081,20003762081,20003762081,42
Daniel S. Goldman,CNC,-14.913034413081256,[20003763216],[20003766145],32500.0,32500.0,20003766145,20003766145,20003766145,32
Daniel S. Goldman,COF,-105.70819089566872,[20003759163],[20003763214],8000.0,8000.0,20003763214,20003763214,20003763214,39
Daniel S. Goldman,CRZBY,8.82116308916242,"[20003761233, 20003762093]",[20003766162],40500.0,32500.0,20003766162,20003766162,20003766162,34
Daniel S. Goldman,CSLLY,-33.34525307626165,[20003761235],[20003766172],32500.0,75000.0,20003766172,20003766172,20003766172,34
Daniel S. Goldman,CVS,-59.05083954774404,"[20003759175, 20003762101]",[20003763235],40500.0,75000.0,20003763235,20003763235,20003763235,39
Daniel S. Goldman,D,-26.804972120176725,"[20003759181, 20003762116]",[20003766198],65000.0,75000.0,20003766198,20003766198,20003766198,32
Daniel S. Goldman,DAL,-17.571820846841973,[20003759176],[20003762108],32500.0,32500.0,20003762108,20003762108,20003762108,42
Daniel S. Goldman,DAR,7.611450512546104,[20003762105],[20003766182],8000.0,8000.0,20003766182,20003766182,20003766182,30
Daniel S. Goldman,DEO,-32.805720667309025,[20003759178],[20003761240],32500.0,75000.0,20003761240,20003761240,20003761240,21
Daniel S. Goldman,DEO,-23.43684347262082,[20003762111],[20003766191],8000.0,75000.0,20003766191,20003766191,20003766191,34
Daniel S. Goldman,DG,-65.62499267549698,[20003759179],[20003762114],32500.0,32500.0,20003762114,20003762114,20003762114,42
Daniel S. Goldman,DG,-87.18203879221596,[20003763240],[20003766196],75000.0,75000.0,20003766196,20003766196,20003766196,32
Daniel S. Goldman,DKILY,43.98163946953751,"[20003761237, 20003762103]",[20003766178],40500.0,32500.0,20003766178,20003766178,20003766178,34
Daniel S. Goldman,DLICY,40.87990159114887,[20003762102],[20003766176],32500.0,32500.0,20003766176,20003766176,20003766176,34
Daniel S. Goldman,DLTR,-43.74747022621661,[20003759180],[20003762115],32500.0,32500.0,20003762115,20003762115,20003762115,42
Daniel S. Goldman,DLTR,-13.49902926241517,[20003763241],[20003766197],32500.0,32500.0,20003766197,20003766197,20003766197,32
Daniel S. Goldman,DNNGY,9.135173161195558,"[20003761295, 20003762223]",[20003766421],16000.0,8000.0,20003766421,20003766421,20003766421,34
Daniel S. Goldman,DNTUY,5.559434120461502,"[20003759177, 20003761239]",[20003766186],16000.0,8000.0,20003766186,20003766186,20003766186,34
Daniel S. Goldman,DQJCY,-3.421175932799984,[20003761297],[20003766199],8000.0,8000.0,20003766199,20003766199,20003766199,34
Daniel S. Goldman,EBKDY,20.493245549679333,[20003762127],[20003766214],8000.0,32500.0,20003766214,20003766214,20003766214,34
Daniel S. Goldman,ENPH,-136.74919422820116,[20003762123],[20003763247],8000.0,8000.0,20003763247,20003763247,20003763247,39
Daniel S. Goldman,EPAM,-77.60966068800266,[20003763248],[20003766208],32500.0,32500.0,20003766208,20003766208,20003766208,32
Daniel S. Goldman,EPOKY,-8.299049937181417,"[20003761243, 20003762124]",[20003766209],16000.0,8000.0,20003766209,20003766209,20003766209,34
Daniel S. Goldman,EQR,15.139445943201286,"[20003759188, 20003762125]",[20003766212],40500.0,75000.0,20003766212,20003766212,20003766212,32
Daniel S. Goldman,ERIC,3.7152924178297813,[20003761244],"[20003762126, 20003766213]",8000.0,16000.0,20003766213,20003766213,20003766213,34
Daniel S. Goldman,ES,-12.31948904402248,[20003762129],[20003766219],8000.0,8000.0,20003766219,20003766219,20003766219,32
Daniel S. Goldman,EWBC,-169.50170444075974,[20003759182],[20003763244],32500.0,32500.0,20003763244,20003763244,20003763244,39
Daniel S. Goldman,EXC,3.848802057306883,[20003762130],[20003766220],32500.0,32500.0,20003766220,20003766220,20003766220,32
Daniel S. Goldman,F,5.601084993345457,[20003759193],"[20003763257, 20003766232]",32500.0,40500.0,20003766232,20003766232,20003766232,30
Daniel S. Goldman,FANUY,2.2208051721018296,"[20003759190, 20003761246]",[20003766223],16000.0,32500.0,20003766223,20003766223,20003766223,34
Daniel S. Goldman,FIS,32.652293485939886,[20003763252],[20003766229],32500.0,32500.0,20003766229,20003766229,20003766229,32
Daniel S. Goldman,FITB,-145.7661873521862,[20003759192],[20003763253],8000.0,8000.0,20003763253,20003763253,20003763253,39
Daniel S. Goldman,FJTSY,-0.5379113467401391,[20003761248],[20003766237],8000.0,32500.0,20003766237,20003766237,20003766237,34
Daniel S. Goldman,FLO,-27.993659348340373,[20003762133],[20003763255],32500.0,32500.0,20003763255,20003763255,20003763255,39
Daniel S. Goldman,FNF,7.087574333133802,"[20003762134, 20003763256]",[20003766231],16000.0,32500.0,20003766231,20003766231,20003766231,32
Daniel S. Goldman,FRCOY,66.41075087096087,[20003761247],[20003766224],8000.0,32500.0,20003766224,20003766224,20003766224,34
Daniel S. Goldman,GILD,-16.629145723104056,[20003762137],[20003766243],32500.0,32500.0,20003766243,20003766243,20003766243,32
Daniel S. Goldman,GM,-48.29750932020614,[20003759194],"[20003763259, 20003763260]",32500.0,40500.0,20003763260,20003763260,20003763260,39
Daniel S. Goldman,GRFS,-225.8908864740438,[20003761250],[20003762139],8000.0,8000.0,20003762139,20003762139,20003762139,17
Daniel S. Goldman,GVDNY,19.029127938214295,[20003761249],[20003766244],8000.0,32500.0,20003766244,20003766244,20003766244,34
Daniel S. Goldman,HAL,-18.181072696496447,"[20003762141, 20003763262]",[20003766247],16000.0,32500.0,20003766247,20003766247,20003766247,45
Daniel S. Goldman,HDELY,11.913817040245268,[20003762144],[20003766253],8000.0,8000.0,20003766253,20003766253,20003766253,34
Daniel S. Goldman,HLN,4.2532070603573615,"[20003759196, 20003761251]",[20003766246],16000.0,32500.0,20003766246,20003766246,20003766246,34
Daniel S. Goldman,HOCPY,46.55763303787755,[20003761254],[20003766267],32500.0,32500.0,20003766267,20003766267,20003766267,34
Daniel S. Goldman,HPQ,-20.99902024390851,[20003759200],[20003762148],8000.0,8000.0,20003762148,20003762148,20003762148,42
Daniel S. Goldman,HRL,-7.976392252271951,[20003762147],[20003763266],32500.0,32500.0,20003763266,20003763266,20003763266,39
Daniel S. Goldman,HSBC,8.020648534081989,[20003761255],[20003766268],8000.0,175000.0,20003766268,20003766268,20003766268,34
Daniel S. Goldman,HXGBY,8.187356274142672,[20003761252],"[20003762145, 20003766258]",8000.0,40500.0,20003766258,20003766258,20003766258,34
Daniel S. Goldman,IFF,-44.503316244231215,[20003763272],[20003766282],32500.0,8000.0,20003766282,20003766282,20003766282,32
Daniel S. Goldman,IHG,-1.9210908307958103,[20003761256],"[20003762154, 20003766281]",8000.0,40500.0,20003766281,20003766281,20003766281,34
Daniel S. Goldman,ING,50.84371397433228,[20003762153],[20003766278],8000.0,75000.0,20003766278,20003766278,20003766278,34
Daniel S. Goldman,INVH,21.806311765191023,"[20003759204, 20003762157]",[20003766284],16000.0,32500.0,20003766284,20003766284,20003766284,32
Daniel S. Goldman,ITTOY,22.27803741122207,[20003761257],[20003766287],8000.0,8000.0,20003766287,20003766287,20003766287,34
Daniel S. Goldman,JAPAY,12.150909094056143,[20003761259],"[20003762160, 20003766290]",8000.0,65000.0,20003766290,20003766290,20003766290,34
Daniel S. Goldman,JAZZ,-34.910562223676266,[20003762161],[20003766291],32500.0,32500.0,20003766291,20003766291,20003766291,32
Daniel S. Goldman,JBGS,-14.677154535380325,[20003762162],"[20003763275, 20003766292]",8000.0,16000.0,20003766292,20003766292,20003766292,32
Daniel S. Goldman,JHX,63.33141113723825,"[20003761258, 20003762159]",[20003766289],16000.0,32500.0,20003766289,20003766289,20003766289,34
Daniel S. Goldman,JNJ,-0.30448284173524065,"[20003761260, 20003762163]",[20003766294],83000.0,8000.0,20003766294,20003766294,20003766294,30
Daniel S. Goldman,KDDIY,3.635989269878677,"[20003759208, 20003761261]",[20003766297],16000.0,32500.0,20003766297,20003766297,20003766297,34
Daniel S. Goldman,KDP,-12.964180385496846,[20003759209],"[20003763280, 20003766300]",32500.0,65000.0,20003766300,20003766300,20003766300,32
Daniel S. Goldman,KHC,-33.52583954211707,[20003763356],[20003766545],8000.0,8000.0,20003766545,20003766545,20003766545,32
Daniel S. Goldman,KNBWY,-3.4382324257849,"[20003759210, 20003761264]",[20003766305],16000.0,8000.0,20003766305,20003766305,20003766305,34
Daniel S. Goldman,KO,-2.9908151149201943,"[20003762092, 20003762091, 20003763225]","[20003766156, 20003766157]",48500.0,40500.0,20003766157,20003766157,20003766157,30
Daniel S. Goldman,KR,-2.0329987695122207,"[20003762169, 20003763281]",[20003766312],16000.0,32500.0,20003766312,20003766312,20003766312,32
Daniel S. Goldman,KRC,-30.621839069233538,[20003762166],[20003766301],32500.0,32500.0,20003766301,20003766301,20003766301,32
Daniel S. Goldman,KRYAY,-1.0989825275309495,[20003761262],[20003766299],32500.0,32500.0,20003766299,20003766299,20003766299,34
Daniel S. Goldman,KSRYY,-31.996473377862362,[20003761266],[20003766311],8000.0,32500.0,20003766311,20003766311,20003766311,34
Daniel S. Goldman,LCID,-80.46801499359542,[20003759216],"[20003762173, 20003766331]",32500.0,40500.0,20003766331,20003766331,20003766331,45
Daniel S. Goldman,LHX,-19.3656254967178,"[20003759212, 20003762170]",[20003766316],40500.0,75000.0,20003766316,20003766316,20003766316,32
Daniel S. Goldman,LLY,-179.23896616392838,[20003759185],[20003761241],32500.0,8000.0,20003761241,20003761241,20003761241,45
Daniel S. Goldman,LMT,-0.6322699000946352,[20003759214],[20003766326],32500.0,32500.0,20003766326,20003766326,20003766326,32
Daniel S. Goldman,LUMN,-61.53506613640289,[20003763287],[20003766332],8000.0,8000.0,20003766332,20003766332,20003766332,33
Daniel S. Goldman,LYG,-21.807764056685727,[20003762172],[20003766325],32500.0,75000.0,20003766325,20003766325,20003766325,34
Daniel S. Goldman,MBGYY,8.567195359732567,"[20003761268, 20003762185]",[20003766344],16000.0,32500.0,20003766344,20003766344,20003766344,34
Daniel S. Goldman,MDLZ,3.9371142406050663,[20003759222],[20003762196],32500.0,175000.0,20003762196,20003762196,20003762196,42
Daniel S. Goldman,MFG,44.85290893822979,[20003762193],[20003766355],8000.0,32500.0,20003766355,20003766355,20003766355,34
Daniel S. Goldman,MHGVY,-46.95866957549292,[20003762199],[20003766360],32500.0,32500.0,20003766360,20003766360,20003766360,34
Daniel S. Goldman,MITEY,-32.69608385476251,[20003761269],[20003762190],32500.0,32500.0,20003762190,20003762190,20003762190,17
Daniel S. Goldman,MKTX,-99.28156467796452,[20003763292],[20003766339],8000.0,8000.0,20003766339,20003766339,20003766339,32
Daniel S. Goldman,MMM,-21.89902246492143,"[20003759140, 20003762034]",[20003766060],16000.0,32500.0,20003766060,20003766060,20003766060,32
Daniel S. Goldman,MO,-3.622617892903735,"[20003759148, 20003761217]","[20003763194, 20003766088, 20003766087]",40500.0,24000.0,20003766087,20003766087,20003766087,30
Daniel S. Goldman,MOH,2.5322941936382386,[20003763302],[20003766357],32500.0,32500.0,20003766357,20003766357,20003766357,32
Daniel S. Goldman,MONOY,-79.53909924219678,[20003761272],[20003762197],8000.0,8000.0,20003762197,20003762197,20003762197,17
Daniel S. Goldman,MOS,-157.2405800139807,[20003762198],[20003763306],8000.0,8000.0,20003763306,20003763306,20003763306,39
Daniel S. Goldman,MOS,-83.72060690157444,[20003763307],"[20003766359, 20003766358]",8000.0,16000.0,20003766358,20003766358,20003766358,32
Daniel S. Goldman,MRK,36.88034470620893,[20003759220],[20003762186],8000.0,32500.0,20003762186,20003762186,20003762186,42
Daniel S. Goldman,MRK,-17.75878236519908,[20003763295],"[20003766346, 20003766345]",8000.0,16000.0,20003766345,20003766345,20003766345,30
Daniel S. Goldman,MRNA,-83.88606727370295,[20003763301],[20003766356],75000.0,75000.0,20003766356,20003766356,20003766356,32
Daniel S. Goldman,MSADY,9.68919407006114,[20003759223],"[20003762200, 20003766361]",8000.0,16000.0,20003766361,20003766361,20003766361,34
Daniel S. Goldman,MSLOY,-19.281934958338056,[20003761271],"[20003762192, 20003766354]",32500.0,40500.0,20003766354,20003766354,20003766354,34
Daniel S. Goldman,MSSMY,-73.89345932638734,[20003762189],[20003766350],8000.0,8000.0,20003766350,20003766350,20003766350,34
Daniel S. Goldman,MTB,-16.465195844108116,"[20003759217, 20003762176, 20003763288]",[20003766335],48500.0,75000.0,20003766335,20003766335,20003766335,32
Daniel S. Goldman,MTHRY,-53.4586223076995,[20003762177],[20003766336],8000.0,8000.0,20003766336,20003766336,20003766336,34
Daniel S. Goldman,NCBDY,17.08032675008671,[20003761277],[20003766376],8000.0,8000.0,20003766376,20003766376,20003766376,34
Daniel S. Goldman,NFG,-49.963057759411406,[20003763314],[20003766378],8000.0,8000.0,20003766378,20003766378,20003766378,45
Daniel S. Goldman,NGG,1.8430049164142213,[20003761279],[20003766379],8000.0,75000.0,20003766379,20003766379,20003766379,34
Daniel S. Goldman,NJDCY,15.694523895945505,[20003761283],[20003766397],8000.0,8000.0,20003766397,20003766397,20003766397,34
Daniel S. Goldman,NOC,-16.06513714563672,[20003762215],[20003766408],32500.0,32500.0,20003766408,20003766408,20003766408,25
Daniel S. Goldman,NOK,-35.521992878536125,"[20003761287, 20003762213]",[20003766404],16000.0,8000.0,20003766404,20003766404,20003766404,34
Daniel S. Goldman,NOV,-159.3384043028137,[20003762216],[20003763319],8000.0,8000.0,20003763319,20003763319,20003763319,39
Daniel S. Goldman,NRDBY,-45.52659557730449,[20003761289],[20003766407],8000.0,8000.0,20003766407,20003766407,20003766407,34
Daniel S. Goldman,NRILY,56.198607408744834,[20003762214],[20003766406],8000.0,8000.0,20003766406,20003766406,20003766406,34
Daniel S. Goldman,NSRGY,7.254438066543575,[20003761280],[20003766382],32500.0,375000.0,20003766382,20003766382,20003766382,34
Daniel S. Goldman,NTDOY,37.41087724226622,[20003763318],[20003766399],32500.0,32500.0,20003766399,20003766399,20003766399,34
Daniel S. Goldman,NTDTY,-47.1054910663014,[20003761291],[20003762218],8000.0,8000.0,20003762218,20003762218,20003762218,17
Daniel S. Goldman,NTRA,-96.69358126723588,[20003762202],[20003763313],8000.0,8000.0,20003763313,20003763313,20003763313,39
Daniel S. Goldman,NVS,17.872913408217784,[20003762217],[20003766409],75000.0,75000.0,20003766409,20003766409,20003766409,34
Daniel S. Goldman,NWG,-33.94838906375807,[20003762204],[20003766381],32500.0,32500.0,20003766381,20003766381,20003766381,34
Daniel S. Goldman,OCDDY,49.628884881983005,[20003762220],[20003766414],8000.0,8000.0,20003766414,20003766414,20003766414,34
Daniel S. Goldman,OGS,-23.069903088351655,[20003763325],[20003766418],8000.0,8000.0,20003766418,20003766418,20003766418,32
Daniel S. Goldman,OLCLY,69.50801348747162,[20003761294],[20003766420],8000.0,32500.0,20003766420,20003766420,20003766420,34
Daniel S. Goldman,OLPX,-46.0636858315857,[20003763323],[20003766415],8000.0,8000.0,20003766415,20003766415,20003766415,45
Daniel S. Goldman,OLYMY,-3.9112071915214774,[20003761293],"[20003762221, 20003766416]",8000.0,40500.0,20003766416,20003766416,20003766416,34
